CustomerID,ReservationID,DateBooked,CancelledDate,StayFrom,StayTo,NightsCharged,Status
2926,121179,2021-01-31 19:49:45.000,2022-12-08 10:28:39.000,2022-12-27 00:00:00.000,2023-01-01 00:00:00.000,5,cancelled
8920,121180,2021-01-31 20:08:53.000,2022-12-08 10:03:28.000,2022-12-12 00:00:00.000,2022-12-16 00:00:00.000,4,cancelled
3478,121181,2021-01-31 20:57:22.000,2022-12-08 10:03:41.000,2022-12-12 00:00:00.000,2022-12-16 00:00:00.000,4,cancelled
4139,121182,2021-01-31 21:04:04.000,2022-12-08 11:22:35.000,2022-12-27 00:00:00.000,2023-01-01 00:00:00.000,5,cancelled
5554,121186,2021-01-31 21:58:10.000,2022-12-08 10:03:54.000,2022-12-12 00:00:00.000,2022-12-16 00:00:00.000,4,cancelled
2931,121190,2021-02-05 16:58:02.000,2022-12-08 11:22:21.000,2022-12-27 00:00:00.000,2023-01-01 00:00:00.000,5,cancelled
2644,121193,2021-02-06 15:45:02.000,2022-12-08 11:22:08.000,2022-12-30 00:00:00.000,2023-01-04 00:00:00.000,5,cancelled
4905,121195,2021-02-20 11:16:28.000,2021-11-14 15:49:54.000,2021-12-15 00:00:00.000,2022-01-21 00:00:00.000,37,cancelled
7611,121196,2021-02-08 08:54:49.000,2022-12-08 10:04:08.000,2022-12-26 00:00:00.000,2022-12-30 00:00:00.000,4,cancelled
4172,121197,2021-02-08 09:13:46.000,2022-12-08 10:57:21.000,2022-12-30 00:00:00.000,2023-01-04 00:00:00.000,5,cancelled
4780,121201,2021-02-08 14:49:04.000,2022-12-08 10:24:00.000,2022-12-27 00:00:00.000,2023-01-01 00:00:00.000,5,cancelled
1207,121202,2021-02-08 15:20:24.000,2022-12-08 10:08:57.000,2022-12-12 00:00:00.000,2022-12-14 00:00:00.000,2,cancelled
7325,121205,2021-02-09 18:19:38.000,2022-12-08 11:24:25.000,2022-12-27 00:00:00.000,2023-01-01 00:00:00.000,5,cancelled
7839,121206,2021-02-11 19:45:38.000,2022-12-08 10:09:12.000,2022-12-12 00:00:00.000,2022-12-16 00:00:00.000,4,cancelled
3185,121211,2021-02-13 21:48:17.000,2022-07-07 09:37:16.000,2022-12-12 00:00:00.000,2022-12-14 00:00:00.000,2,cancelled
9537,121212,2021-02-14 08:38:15.000,2022-06-16 11:12:21.000,2022-12-30 00:00:00.000,2023-01-02 00:00:00.000,3,cancelled
2155,198781,2021-09-25 18:53:34.000,2022-01-14 01:34:22.000,2022-02-09 00:00:00.000,2022-02-11 00:00:00.000,2,cancelled
3794,198782,2021-09-26 10:25:06.000,2022-10-15 15:24:39.000,2023-01-21 00:00:00.000,2023-01-26 00:00:00.000,5,cancelled
9626,198783,2021-09-26 11:59:43.000,2022-10-23 14:15:41.000,2023-01-04 00:00:00.000,2023-01-08 00:00:00.000,4,cancelled
3455,198784,2021-09-26 13:10:49.000,2022-01-14 01:36:45.000,2022-02-09 00:00:00.000,2022-02-11 00:00:00.000,2,cancelled
9559,198785,2021-09-26 13:17:03.000,2022-01-14 01:37:34.000,2022-02-09 00:00:00.000,2022-02-11 00:00:00.000,2,cancelled
4587,198786,2021-09-26 13:22:25.000,2022-01-14 01:38:23.000,2022-02-09 00:00:00.000,2022-02-11 00:00:00.000,2,cancelled
2929,198787,2021-09-26 13:26:54.000,2022-01-14 01:39:18.000,2022-02-09 00:00:00.000,2022-02-11 00:00:00.000,2,cancelled
9986,198788,2021-09-26 13:32:40.000,2022-01-14 01:40:00.000,2022-02-09 00:00:00.000,2022-02-11 00:00:00.000,2,cancelled
7942,198789,2021-09-26 13:37:22.000,2022-01-14 01:40:48.000,2022-02-09 00:00:00.000,2022-02-11 00:00:00.000,2,cancelled
1130,198790,2021-09-26 13:41:17.000,2022-01-14 01:35:50.000,2022-02-09 00:00:00.000,2022-02-11 00:00:00.000,2,cancelled
1734,198791,2021-09-26 13:43:39.000,2022-01-14 01:35:06.000,2022-02-09 00:00:00.000,2022-02-11 00:00:00.000,2,cancelled
3384,198795,2021-09-26 18:08:18.000,2022-04-15 18:00:23.000,2022-09-08 00:00:00.000,2022-09-18 00:00:00.000,10,cancelled
2438,198797,2021-09-26 18:21:15.000,2022-04-14 15:36:10.000,2023-01-14 00:00:00.000,2023-01-16 00:00:00.000,2,cancelled
8157,198798,2021-09-26 18:22:53.000,2021-09-26 18:23:23.000,2022-03-07 00:00:00.000,2022-05-23 00:00:00.000,77,cancelled
6125,198799,2021-09-26 18:25:03.000,2022-12-03 17:19:08.000,2023-03-06 00:00:00.000,2023-05-22 00:00:00.000,77,cancelled
7931,198802,2021-09-26 18:38:50.000,2022-09-23 17:33:47.000,2023-01-27 00:00:00.000,2023-01-30 00:00:00.000,3,cancelled
2884,198803,2021-09-26 18:49:36.000,2022-10-12 11:13:04.000,2023-01-11 00:00:00.000,2023-01-17 00:00:00.000,6,cancelled
6738,198804,2021-09-26 18:51:48.000,2022-09-29 12:03:54.000,2023-01-27 00:00:00.000,2023-01-30 00:00:00.000,3,cancelled
5074,198805,2021-09-26 18:55:21.000,2023-03-03 11:23:54.000,2023-06-06 00:00:00.000,2023-06-08 00:00:00.000,2,cancelled
6983,198808,2021-09-26 20:45:26.000,2022-04-13 19:28:04.000,2022-06-28 00:00:00.000,2022-07-01 00:00:00.000,3,cancelled
2320,198809,2021-09-27 10:39:24.000,2022-10-29 14:43:53.000,2023-01-30 00:00:00.000,2023-02-04 00:00:00.000,5,cancelled
4503,198812,2021-09-27 16:21:48.000,2022-10-08 10:39:17.000,2023-01-04 00:00:00.000,2023-01-08 00:00:00.000,4,cancelled
3972,198813,2021-09-27 16:56:47.000,2023-02-04 16:19:32.000,2023-03-13 00:00:00.000,2023-03-15 00:00:00.000,2,cancelled
7043,198814,2021-09-30 14:51:10.000,2022-06-28 17:32:42.000,2023-03-20 00:00:00.000,2023-04-30 00:00:00.000,41,cancelled
9160,198815,2021-09-30 14:36:19.000,2023-02-10 15:56:14.000,2023-03-20 00:00:00.000,2023-04-30 00:00:00.000,41,cancelled
5821,198816,2021-09-30 10:47:02.000,2022-10-09 10:49:30.000,2023-01-04 00:00:00.000,2023-01-08 00:00:00.000,4,cancelled
9023,198817,2021-09-30 10:57:15.000,2022-10-13 10:25:28.000,2023-01-04 00:00:00.000,2023-01-08 00:00:00.000,4,cancelled
8457,198818,2021-09-30 11:04:11.000,2022-10-23 11:41:47.000,2023-01-04 00:00:00.000,2023-01-08 00:00:00.000,4,cancelled
4328,198819,2021-09-30 13:10:01.000,2023-03-18 16:36:34.000,2023-06-20 00:00:00.000,2023-06-22 00:00:00.000,2,cancelled
7888,198821,2021-09-30 13:25:47.000,2022-09-30 16:39:37.000,2023-02-02 00:00:00.000,2023-05-09 00:00:00.000,96,cancelled
6265,198825,2021-09-30 14:48:11.000,2022-05-13 16:09:52.000,2023-03-06 00:00:00.000,2023-03-08 00:00:00.000,2,cancelled
7470,198827,2021-10-01 10:40:01.000,2022-05-23 17:50:54.000,2022-06-13 00:00:00.000,2022-06-15 00:00:00.000,2,cancelled
7315,198828,2021-10-01 10:48:00.000,2022-05-23 17:51:34.000,2022-06-13 00:00:00.000,2022-06-15 00:00:00.000,2,cancelled
3184,198833,2021-10-02 14:56:53.000,2023-03-18 13:47:10.000,2023-05-01 00:00:00.000,2023-05-03 00:00:00.000,2,cancelled
7333,198834,2021-10-02 15:01:08.000,2023-03-18 13:53:23.000,2023-05-01 00:00:00.000,2023-05-03 00:00:00.000,2,cancelled
5176,198845,2021-10-09 18:31:42.000,2022-10-12 16:42:16.000,2023-01-04 00:00:00.000,2023-01-08 00:00:00.000,4,cancelled
3002,198848,2021-10-13 13:46:27.000,2022-09-16 15:34:53.000,2023-05-29 00:00:00.000,2023-06-03 00:00:00.000,5,cancelled
9378,198849,2021-10-13 20:29:51.000,2023-02-04 14:04:36.000,2023-10-18 00:00:00.000,2023-10-26 00:00:00.000,8,cancelled
2794,198855,2021-10-15 22:23:00.000,2023-03-18 16:28:55.000,2023-06-27 00:00:00.000,2023-06-30 00:00:00.000,3,cancelled
3702,198856,2021-10-16 01:48:25.000,2022-09-30 15:48:40.000,2023-02-01 00:00:00.000,2023-02-06 00:00:00.000,5,cancelled
9867,198857,2021-10-16 16:31:44.000,2022-12-07 18:03:53.000,2023-03-20 00:00:00.000,2023-04-26 00:00:00.000,37,cancelled
4155,198858,2021-10-16 15:59:02.000,2023-02-04 16:17:56.000,2023-03-13 00:00:00.000,2023-03-15 00:00:00.000,2,cancelled
5714,198860,2021-10-16 17:41:08.000,2022-04-15 18:11:08.000,2022-07-25 00:00:00.000,2022-07-27 00:00:00.000,2,cancelled
2630,198861,2021-10-16 18:47:18.000,2023-01-05 11:15:46.000,2023-01-15 00:00:00.000,2023-01-18 00:00:00.000,3,cancelled
9332,198863,2021-10-20 20:05:29.000,2022-09-18 13:14:35.000,2023-03-20 00:00:00.000,2023-09-07 00:00:00.000,171,cancelled
4016,198869,2021-10-21 10:43:05.000,2023-03-03 11:26:43.000,2023-06-27 00:00:00.000,2023-06-29 00:00:00.000,2,cancelled
7892,198870,2021-10-21 10:46:32.000,2023-03-02 11:39:02.000,2023-06-27 00:00:00.000,2023-06-29 00:00:00.000,2,cancelled
8354,198873,2021-11-25 16:53:57.000,2022-09-30 18:14:37.000,2022-12-21 00:00:00.000,2023-01-13 00:00:00.000,23,cancelled
9912,198880,2021-10-29 16:00:10.000,2022-04-15 10:22:47.000,2023-06-27 00:00:00.000,2023-06-29 00:00:00.000,2,cancelled
4015,198882,2021-10-29 18:07:49.000,2023-03-03 11:27:49.000,2023-05-15 00:00:00.000,2023-05-23 00:00:00.000,8,cancelled
7901,198883,2021-10-29 18:44:16.000,2022-05-24 11:19:54.000,2022-06-13 00:00:00.000,2022-06-15 00:00:00.000,2,cancelled
7196,198885,2021-10-30 20:58:35.000,2022-01-15 13:39:14.000,2022-01-19 00:00:00.000,2022-01-20 00:00:00.000,1,cancelled
7232,198891,2021-11-11 10:09:31.000,2023-03-29 12:22:53.000,2023-06-20 00:00:00.000,2023-06-30 00:00:00.000,10,cancelled
7070,198892,2021-11-12 13:49:57.000,2022-07-11 14:22:35.000,2022-06-13 00:00:00.000,2022-06-15 00:00:00.000,2,cancelled
5031,198897,2021-11-15 15:15:06.000,2022-10-06 17:33:18.000,2023-09-07 00:00:00.000,2023-09-11 00:00:00.000,4,cancelled
7766,198900,2021-11-18 13:00:49.000,2022-05-23 17:43:36.000,2022-06-13 00:00:00.000,2022-06-17 00:00:00.000,4,cancelled
5818,198907,2021-11-21 15:16:06.000,2023-03-03 11:30:21.000,2023-06-06 00:00:00.000,2023-06-08 00:00:00.000,2,cancelled
1569,198908,2021-11-21 15:32:11.000,2021-11-21 15:34:07.000,2022-03-21 00:00:00.000,2022-03-25 00:00:00.000,4,cancelled
8741,198914,2021-11-22 17:23:50.000,2021-11-25 10:33:11.000,2021-11-25 00:00:00.000,2021-11-27 00:00:00.000,2,cancelled
8187,198916,2021-11-25 14:51:11.000,2023-03-18 16:29:58.000,2023-06-06 00:00:00.000,2023-06-14 00:00:00.000,8,cancelled
9005,198919,2021-11-28 14:15:13.000,2022-07-11 14:21:35.000,2022-06-13 00:00:00.000,2022-06-17 00:00:00.000,4,cancelled
1575,198921,2021-11-29 16:59:13.000,2022-12-07 17:59:17.000,2023-03-20 00:00:00.000,2023-04-12 00:00:00.000,23,cancelled
1673,179655,2021-09-28 14:22:16.000,2023-01-12 15:27:26.000,2023-03-06 00:00:00.000,2023-04-01 00:00:00.000,26,cancelled
2955,179657,2021-09-30 18:31:07.000,2022-04-05 15:04:20.000,2023-02-28 00:00:00.000,2023-03-16 00:00:00.000,16,cancelled
7859,179660,2021-09-30 15:33:25.000,2022-10-23 17:06:19.000,2022-12-21 00:00:00.000,2023-02-08 00:00:00.000,49,cancelled
2459,179664,2021-09-30 19:42:20.000,2022-01-16 17:24:57.000,2022-03-14 00:00:00.000,2022-04-21 00:00:00.000,38,cancelled
5159,179670,2021-09-30 21:54:43.000,2022-09-09 15:40:44.000,2023-05-29 00:00:00.000,2023-06-27 00:00:00.000,29,cancelled
9051,179671,2021-10-01 10:16:58.000,2022-09-25 16:26:22.000,2022-11-17 00:00:00.000,2022-12-10 00:00:00.000,23,cancelled
9383,179672,2021-10-01 17:03:41.000,2021-11-21 10:33:59.000,2021-12-01 00:00:00.000,2021-12-10 00:00:00.000,9,cancelled
5377,179681,2021-10-03 16:44:47.000,2023-02-10 17:45:22.000,2023-02-16 00:00:00.000,2023-02-18 00:00:00.000,2,cancelled
5859,179682,2021-10-07 18:54:58.000,2022-10-12 15:14:14.000,2023-03-27 00:00:00.000,2023-04-21 00:00:00.000,25,cancelled
2335,179683,2021-10-07 21:07:50.000,2022-08-09 15:50:19.000,2022-08-15 00:00:00.000,2022-08-21 00:00:00.000,6,cancelled
7616,179685,2021-10-09 19:21:28.000,2022-09-11 16:32:08.000,2022-10-12 00:00:00.000,2022-11-03 00:00:00.000,22,cancelled
9679,179686,2021-10-09 19:55:06.000,2023-01-06 10:23:26.000,2023-01-26 00:00:00.000,2023-01-29 00:00:00.000,3,cancelled
7960,179687,2021-10-09 21:04:18.000,2022-08-05 16:50:40.000,2022-08-08 00:00:00.000,2022-08-16 00:00:00.000,8,cancelled
7540,179689,2021-10-10 19:15:15.000,2022-07-19 16:03:40.000,2022-10-26 00:00:00.000,2022-12-04 00:00:00.000,39,cancelled
8737,179690,2021-10-11 19:43:15.000,2021-11-01 15:48:00.000,2022-02-03 00:00:00.000,2022-02-05 00:00:00.000,2,cancelled
8222,179692,2021-10-13 18:20:17.000,2022-08-04 10:26:45.000,2022-08-22 00:00:00.000,2022-09-02 00:00:00.000,11,cancelled
9764,179694,2021-10-14 19:16:20.000,2021-12-23 11:50:53.000,2022-02-17 00:00:00.000,2022-02-21 00:00:00.000,4,cancelled
5010,179700,2021-10-16 18:41:14.000,2021-12-04 17:12:13.000,2022-10-12 00:00:00.000,2022-12-19 00:00:00.000,68,cancelled
2492,179701,2021-10-19 16:57:11.000,2021-10-20 11:04:36.000,2022-03-07 00:00:00.000,2022-03-08 00:00:00.000,1,cancelled
1859,179705,2021-10-20 15:36:38.000,2022-11-15 18:16:04.000,2022-11-24 00:00:00.000,2022-11-30 00:00:00.000,6,cancelled
4062,179711,2021-10-22 18:00:46.000,2022-07-20 14:31:52.000,2022-08-08 00:00:00.000,2022-08-15 00:00:00.000,7,cancelled
6733,179712,2021-10-22 19:08:59.000,2023-02-28 12:48:22.000,2023-03-20 00:00:00.000,2023-04-02 00:00:00.000,13,cancelled
6317,179714,2021-10-23 13:44:11.000,2022-10-02 16:10:42.000,2022-10-12 00:00:00.000,2022-12-19 00:00:00.000,68,cancelled
8169,179718,2021-10-23 18:17:00.000,2022-06-07 14:26:33.000,2022-07-11 00:00:00.000,2022-10-07 00:00:00.000,88,cancelled
7884,179719,2021-10-23 18:17:26.000,2022-09-18 18:44:37.000,2022-11-17 00:00:00.000,2022-12-12 00:00:00.000,25,cancelled
4629,179721,2021-10-23 18:21:39.000,2023-01-01 17:30:58.000,2023-03-20 00:00:00.000,2023-04-30 00:00:00.000,41,cancelled
9570,179722,2021-10-23 19:06:25.000,2022-09-30 13:19:05.000,2022-10-12 00:00:00.000,2022-11-03 00:00:00.000,22,cancelled
7563,179723,2021-10-23 19:08:51.000,2022-11-19 19:23:58.000,2023-03-20 00:00:00.000,2023-04-12 00:00:00.000,23,cancelled
8292,179724,2021-10-23 19:10:38.000,2021-11-19 10:24:32.000,2022-07-11 00:00:00.000,2022-08-02 00:00:00.000,22,cancelled
4274,179725,2021-10-23 20:04:45.000,2022-03-02 17:49:29.000,2023-03-20 00:00:00.000,2023-04-12 00:00:00.000,23,cancelled
4726,179726,2021-10-23 20:48:43.000,2021-11-01 09:19:56.000,2022-10-12 00:00:00.000,2022-11-23 00:00:00.000,42,cancelled
7333,179727,2021-10-23 21:24:42.000,2021-11-15 16:31:00.000,2022-10-12 00:00:00.000,2022-11-16 00:00:00.000,35,cancelled
7695,179729,2021-10-26 17:30:20.000,2022-06-08 14:56:19.000,2022-07-11 00:00:00.000,2022-07-19 00:00:00.000,8,cancelled
3677,179731,2021-10-27 18:12:27.000,2022-01-21 11:30:35.000,2022-02-10 00:00:00.000,2022-02-12 00:00:00.000,2,cancelled
6378,179734,2021-10-28 13:36:34.000,2022-06-10 17:22:05.000,2022-08-01 00:00:00.000,2022-08-11 00:00:00.000,10,cancelled
9335,179735,2021-10-28 15:08:13.000,2022-06-24 12:21:38.000,2022-08-15 00:00:00.000,2022-08-19 00:00:00.000,4,cancelled
2387,179737,2021-10-28 17:12:31.000,2022-07-08 20:34:07.000,2022-07-11 00:00:00.000,2022-08-24 00:00:00.000,44,cancelled
2753,179738,2021-10-28 22:08:24.000,2021-12-09 17:54:06.000,2022-02-17 00:00:00.000,2022-02-21 00:00:00.000,4,cancelled
3368,179739,2021-10-30 09:51:27.000,2022-11-11 17:46:59.000,2023-03-20 00:00:00.000,2023-04-12 00:00:00.000,23,cancelled
9076,179740,2021-10-30 10:27:29.000,2022-08-03 12:47:20.000,2022-10-26 00:00:00.000,2022-10-28 00:00:00.000,2,cancelled
6612,179741,2021-10-30 10:32:40.000,2022-11-11 17:51:45.000,2023-03-20 00:00:00.000,2023-04-12 00:00:00.000,23,cancelled
5656,179745,2021-10-30 13:49:41.000,2022-06-14 16:12:04.000,2022-08-08 00:00:00.000,2022-08-12 00:00:00.000,4,cancelled
9123,179750,2021-10-30 16:03:35.000,2022-07-12 16:13:41.000,2022-12-21 00:00:00.000,2023-02-04 00:00:00.000,45,cancelled
7433,179754,2021-10-30 16:26:34.000,2022-09-09 10:50:40.000,2022-10-05 00:00:00.000,2022-10-13 00:00:00.000,8,cancelled
3996,179755,2021-10-30 18:37:04.000,2023-02-19 11:27:47.000,2023-03-27 00:00:00.000,2023-04-09 00:00:00.000,13,cancelled
3218,179756,2021-10-30 19:47:51.000,2022-03-17 16:32:53.000,2023-03-20 00:00:00.000,2023-04-30 00:00:00.000,41,cancelled
7128,179764,2021-11-14 17:12:28.000,2022-07-21 14:37:15.000,2022-09-15 00:00:00.000,2022-09-17 00:00:00.000,2,cancelled
4917,179767,2021-11-18 19:23:48.000,2022-09-11 15:33:20.000,2022-11-03 00:00:00.000,2022-11-05 00:00:00.000,2,cancelled
9390,179768,2021-11-19 19:34:22.000,2022-08-09 15:59:18.000,2022-08-15 00:00:00.000,2022-08-19 00:00:00.000,4,cancelled
3398,179769,2021-11-20 12:21:40.000,2022-09-09 10:40:46.000,2022-11-10 00:00:00.000,2022-11-26 00:00:00.000,16,cancelled
9014,179772,2021-11-20 21:41:58.000,2022-06-10 17:36:46.000,2022-07-11 00:00:00.000,2022-10-07 00:00:00.000,88,cancelled
2453,179774,2021-11-21 10:32:33.000,2022-11-20 18:47:51.000,2023-03-06 00:00:00.000,2023-03-12 00:00:00.000,6,cancelled
7407,179779,2021-11-21 17:58:52.000,2022-01-14 11:33:37.000,2022-10-12 00:00:00.000,2022-11-16 00:00:00.000,35,cancelled
8921,179780,2021-11-21 20:01:18.000,2022-10-15 11:35:16.000,2023-03-20 00:00:00.000,2023-04-12 00:00:00.000,23,cancelled
1215,179782,2021-11-25 14:40:04.000,2022-06-14 11:53:19.000,2022-06-28 00:00:00.000,2022-07-09 00:00:00.000,11,cancelled
9321,179783,2021-11-25 16:23:08.000,2022-01-01 13:56:26.000,2022-07-11 00:00:00.000,2022-08-14 00:00:00.000,34,cancelled
2844,190004,2020-07-31 21:19:06.000,2020-09-25 19:06:28.000,2021-01-28 00:00:00.000,2021-01-30 00:00:00.000,2,cancelled
7056,190005,2020-07-31 21:29:16.000,2020-09-26 10:50:18.000,2021-01-28 00:00:00.000,2021-01-30 00:00:00.000,2,cancelled
3054,190008,2020-07-31 21:53:04.000,2023-03-28 18:18:28.000,2023-06-20 00:00:00.000,2023-06-22 00:00:00.000,2,cancelled
8870,190011,2020-07-31 22:21:11.000,2020-08-01 16:40:21.000,2021-01-28 00:00:00.000,2021-01-30 00:00:00.000,2,cancelled
6517,190014,2020-08-01 10:30:59.000,2021-03-26 00:00:00.000,2021-07-06 00:00:00.000,2021-07-08 00:00:00.000,2,cancelled
2585,190018,2020-08-01 12:37:15.000,2021-05-13 11:02:10.000,2022-02-03 00:00:00.000,2022-02-05 00:00:00.000,2,cancelled
6341,190022,2020-08-01 15:25:45.000,2021-03-26 00:00:00.000,2021-05-04 00:00:00.000,2021-05-24 00:00:00.000,20,cancelled
5450,190025,2020-08-01 16:46:58.000,2020-10-30 14:45:09.000,2021-01-28 00:00:00.000,2021-01-30 00:00:00.000,2,cancelled
7935,190027,2020-08-01 17:36:34.000,2021-03-26 00:00:00.000,2022-01-27 00:00:00.000,2022-01-31 00:00:00.000,4,cancelled
2679,190030,2020-08-01 18:06:48.000,2021-01-29 10:38:29.000,2021-03-30 00:00:00.000,2021-04-02 00:00:00.000,3,cancelled
9362,190033,2020-08-01 18:44:48.000,2020-09-01 19:59:40.000,2021-01-30 00:00:00.000,2021-02-05 00:00:00.000,6,cancelled
4927,190035,2020-08-01 23:44:44.000,2020-12-06 15:57:35.000,2021-03-02 00:00:00.000,2021-03-11 00:00:00.000,9,cancelled
1398,190037,2020-08-02 11:12:50.000,2020-11-24 19:14:01.000,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,cancelled
8041,190039,2020-08-02 13:50:55.000,2020-12-13 17:43:37.000,2020-12-24 00:00:00.000,2020-12-27 00:00:00.000,3,cancelled
1922,190040,2020-08-02 15:55:42.000,2020-10-28 17:28:50.000,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,cancelled
9161,190044,2020-08-02 17:24:18.000,2021-03-26 00:00:00.000,2021-10-13 00:00:00.000,2021-10-15 00:00:00.000,2,cancelled
3077,190045,2020-08-02 17:53:17.000,2020-10-17 10:48:33.000,2021-01-14 00:00:00.000,2021-01-16 00:00:00.000,2,cancelled
5399,190046,2020-08-02 18:05:38.000,2022-04-15 15:02:18.000,2022-06-28 00:00:00.000,2022-06-30 00:00:00.000,2,cancelled
6174,190048,2020-08-02 18:17:06.000,2020-08-11 17:39:48.000,2020-11-20 00:00:00.000,2020-11-23 00:00:00.000,3,cancelled
6650,190053,2020-08-02 22:05:06.000,2020-10-28 15:24:25.000,2021-01-20 00:00:00.000,2021-01-22 00:00:00.000,2,cancelled
5357,190054,2020-08-02 22:13:42.000,2020-10-28 15:19:43.000,2021-01-20 00:00:00.000,2021-01-22 00:00:00.000,2,cancelled
3694,190055,2020-08-02 22:20:29.000,2020-10-28 15:14:03.000,2021-01-20 00:00:00.000,2021-01-22 00:00:00.000,2,cancelled
9762,190058,2020-08-02 22:40:03.000,2020-10-28 15:41:47.000,2021-01-30 00:00:00.000,2021-02-02 00:00:00.000,3,cancelled
9822,190060,2020-08-02 22:54:55.000,2020-10-28 16:07:27.000,2021-01-17 00:00:00.000,2021-01-19 00:00:00.000,2,cancelled
2989,190063,2020-08-03 00:01:00.000,2020-11-24 11:37:16.000,2021-01-30 00:00:00.000,2021-02-02 00:00:00.000,3,cancelled
3439,190066,2020-08-03 11:47:12.000,2020-10-22 12:20:19.000,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,cancelled
6465,190067,2020-08-03 12:49:25.000,2020-09-29 10:40:29.000,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,cancelled
3992,190069,2020-08-03 20:16:11.000,2021-03-26 00:00:00.000,2022-03-14 00:00:00.000,2022-04-26 00:00:00.000,43,cancelled
3645,190073,2020-08-03 16:14:02.000,2020-10-29 10:30:02.000,2021-01-22 00:00:00.000,2021-01-24 00:00:00.000,2,cancelled
7738,190074,2020-08-03 16:27:56.000,2021-01-15 18:43:17.000,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,cancelled
9620,190075,2020-08-03 16:44:27.000,2020-10-28 17:08:15.000,2021-01-23 00:00:00.000,2021-01-26 00:00:00.000,3,cancelled
2824,190079,2020-08-03 17:52:30.000,2020-12-21 19:04:15.000,2021-03-23 00:00:00.000,2021-03-27 00:00:00.000,4,cancelled
7086,190083,2020-08-04 15:59:37.000,2020-10-29 10:31:18.000,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,cancelled
6238,190084,2020-08-04 16:02:51.000,2020-10-22 12:21:03.000,2021-01-24 00:00:00.000,2021-01-27 00:00:00.000,3,cancelled
9679,190085,2020-08-04 16:31:22.000,2020-11-24 11:38:20.000,2021-01-28 00:00:00.000,2021-01-30 00:00:00.000,2,cancelled
3977,190086,2020-08-04 16:39:40.000,2020-11-24 11:39:44.000,2021-01-28 00:00:00.000,2021-01-30 00:00:00.000,2,cancelled
3292,190091,2020-08-08 17:09:22.000,2020-08-18 11:14:30.000,2020-09-18 00:00:00.000,2020-09-20 00:00:00.000,2,cancelled
3164,190100,2020-08-10 18:10:15.000,2020-10-28 17:44:00.000,2021-01-19 00:00:00.000,2021-01-21 00:00:00.000,2,cancelled
3442,190110,2020-08-11 12:15:17.000,2020-10-29 18:50:33.000,2021-01-07 00:00:00.000,2021-01-09 00:00:00.000,2,cancelled
7694,190111,2020-08-11 14:49:13.000,2023-04-21 16:38:52.000,2023-07-10 00:00:00.000,2023-07-14 00:00:00.000,4,cancelled
9300,190120,2020-08-11 17:32:13.000,2022-04-15 17:25:23.000,2022-08-22 00:00:00.000,2022-08-28 00:00:00.000,6,cancelled
8029,190121,2020-08-12 12:36:48.000,2020-08-13 14:38:31.000,2020-10-22 00:00:00.000,2020-12-04 00:00:00.000,43,cancelled
4900,190123,2020-08-12 11:19:51.000,2022-09-16 19:19:13.000,2023-03-27 00:00:00.000,2023-04-03 00:00:00.000,7,cancelled
7570,190124,2020-08-12 11:30:36.000,2020-12-21 19:06:21.000,2021-03-30 00:00:00.000,2021-04-03 00:00:00.000,4,cancelled
9541,190128,2020-08-12 18:24:02.000,2020-12-20 18:37:14.000,2021-01-22 00:00:00.000,2021-01-25 00:00:00.000,3,cancelled
6028,190131,2020-08-13 11:49:38.000,2020-08-14 13:47:17.000,2021-01-24 00:00:00.000,2021-01-26 00:00:00.000,2,cancelled
8928,190135,2020-08-13 16:12:51.000,2020-11-16 11:16:59.000,2021-03-16 00:00:00.000,2021-04-27 00:00:00.000,42,cancelled
8770,189529,2020-07-07 10:23:01.000,2021-03-26 00:00:00.000,2021-07-20 00:00:00.000,2021-07-22 00:00:00.000,2,cancelled
5428,189538,2020-07-07 16:53:49.000,2022-04-15 14:57:23.000,2022-06-28 00:00:00.000,2022-07-07 00:00:00.000,9,cancelled
1003,189539,2020-07-07 17:44:16.000,2020-12-27 11:58:39.000,2021-01-08 00:00:00.000,2021-01-11 00:00:00.000,3,cancelled
3636,189540,2020-07-07 18:03:44.000,2021-03-26 00:00:00.000,2022-03-07 00:00:00.000,2022-03-11 00:00:00.000,4,cancelled
7183,189542,2020-07-07 18:50:15.000,2020-10-29 18:26:28.000,2021-01-25 00:00:00.000,2021-01-28 00:00:00.000,3,cancelled
8946,189558,2020-07-08 18:17:18.000,2021-03-11 15:54:38.000,2021-08-03 00:00:00.000,2021-08-09 00:00:00.000,6,cancelled
2715,189566,2020-07-09 12:28:27.000,2021-03-26 00:00:00.000,2021-12-15 00:00:00.000,2022-01-07 00:00:00.000,23,cancelled
3460,189567,2020-07-09 13:26:36.000,2020-08-12 14:00:50.000,2021-03-23 00:00:00.000,2021-03-27 00:00:00.000,4,cancelled
6589,189573,2020-07-09 15:21:03.000,2023-02-20 17:45:05.000,2023-07-03 00:00:00.000,2023-07-05 00:00:00.000,2,cancelled
2018,189578,2020-07-09 16:18:17.000,2020-12-22 18:39:31.000,2021-03-09 00:00:00.000,2021-03-11 00:00:00.000,2,cancelled
